Date,DHI,LEN,Signal,Lagged Signal,Spread Return,Strategy Return,Cumulative Return
2023-11-30 00:00:00-05:00,0.003216504136151936,0.00847865934573251,0,0.0,-0.005262155209580574,-0.0,1.0032103949623168
2023-12-01 00:00:00-05:00,0.02467915290567589,0.028209903618944928,0,0.0,-0.0035307507132690368,-0.0,1.0032103949623168
2023-12-04 00:00:00-05:00,-0.002831340936423475,-0.0005320775870764605,0,0.0,-0.0022992633493470146,-0.0,1.0032103949623168
2023-12-05 00:00:00-05:00,0.0018374587092922542,0.0029610837685395516,0,0.0,-0.0011236250592472974,-0.0,1.0032103949623168
2023-12-06 00:00:00-05:00,0.021791163594836915,0.025967904772164613,0,0.0,-0.004176741177327699,-0.0,1.0032103949623168
2023-12-07 00:00:00-05:00,0.02022653588849702,0.015393847957418591,0,0.0,0.004832687931078428,0.0,1.0032103949623168
2023-12-08 00:00:00-05:00,0.015429768189700552,0.015232176954336166,0,0.0,0.0001975912353643864,0.0,1.0032103949623168
2023-12-11 00:00:00-05:00,0.003172759169674508,0.0004298182505808152,0,0.0,0.0027429409190936928,0.0,1.0032103949623168
2023-12-12 00:00:00-05:00,0.006458654652758777,0.006353300483885092,0,0.0,0.00010535416887368521,0.0,1.0032103949623168
2023-12-13 00:00:00-05:00,0.030780080387867642,0.03241559578708206,0,0.0,-0.0016355153992144156,-0.0,1.0032103949623168
2023-12-14 00:00:00-05:00,0.06029427139022525,0.06436191122026153,-1,0.0,-0.004067639830036274,-0.0,1.0032103949623168
2023-12-15 00:00:00-05:00,-0.019918894764759394,-0.036374774618451504,0,-1.0,0.01645587985369211,-0.01645587985369211,0.9867016852348419
2023-12-18 00:00:00-05:00,-0.01011023649218654,-0.013488144210271988,0,0.0,0.003377907718085448,0.0,0.9867016852348419
2023-12-19 00:00:00-05:00,0.010975858659821315,0.009258842678317562,0,0.0,0.0017170159815037538,0.0,0.9867016852348419
2023-12-20 00:00:00-05:00,-0.005673762800949955,-0.012591499268836752,0,0.0,0.006917736467886797,0.0,0.9867016852348419
2023-12-21 00:00:00-05:00,0.0062727040164765905,0.007600999046652833,0,0.0,-0.0013282950301762428,-0.0,0.9867016852348419
2023-12-22 00:00:00-05:00,-0.002597559380807736,-0.003318222181040207,0,0.0,0.000720662800232471,0.0,0.9867016852348419
2023-12-26 00:00:00-05:00,0.005122246596418961,0.005276911432106656,0,0.0,-0.00015466483568769493,-0.0,0.9867016852348419
